month,day,year,day_of_year,date,zone,type_of_site,site number1,number_of_visit,site,Latitude,Longitude,Elevation,Net_open,Net_close,Rain_time,Net_no,Temperature,Wind,Cloud,Bander_ID,Band,Species,Sex,Plumage,Beak_length,Beak_depth,Beak_width,Head_length,Head_depth,Head_width,Tarsus,Wing,Mass,Pox_IUR,Pox_scale,pox_size_lesion,Fecal,Philornis,Slide,Swab,Feather,Blood,Recaptured,Notes,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,MYI1,MYI,U,NA,11.53,NA,NA,37.07,NA,NA,18.72,71,12.96,U,NA,NA,1,A,0,0,1,0,0,Juvenile,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,PET1,PET,M,NA,9.44,NA,NA,32.86,NA,NA,18.44,65,12.6,U,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMC198,GAMO,U,NA,15.12,NA,NA,47.6,NA,NA,31.92,104,45,U,NA,NA,1,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1612,FOR,U,NA,12.79,11.69,6.63,33.6,17.23,16.17,18.69,72,22.13,U,NA,NA,1,A,0,0,1,0,0,Juvenile,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,PET2,PET,M,NA,10.01,NA,NA,32.28,NA,NA,18.2,64,12.53,U,NA,NA,1,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1056,PAR,U,NA,7.81,7.26,4.29,26.93,14.07,13.57,17.06,61,12.1,U,NA,NA,1,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1613,FOR,U,NA,11.75,11.72,6.94,32.85,17.05,16.65,19.11,76,20.52,U,NA,NA,1,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1057,PAR,M,1,7.82,6.58,4.08,27.27,13.32,12.75,16.46,63,12.24,U,NA,NA,1,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1058,PAR,U,NA,7.74,6.66,4.13,26.67,12.88,12.54,17.15,62,12.27,U,NA,NA,1,B,0,0,1,1,0,Missing 2 toes on one foot and one toe on other foot,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1059,FUL,U,NA,9.09,6.94,4.53,27.9,13.49,12.7,17.33,60,12.38,R,NA,NA,1,B,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1614,CRA,M,5,11.69,12.88,6.27,34.18,17.66,17.12,23.45,82,33.04,U,NA,NA,1,A,0,1,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1060,FUL,M,3,9.17,7.66,4.68,28.58,13.94,13.22,17.34,64,14.27,U,NA,NA,1,A,0,0,1,1,0,Finger recently fell off,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1061,PAR,U,NA,8.22,7.58,4.31,26.81,14.1,13.18,16.71,60,13.03,I,A,2,1,A,0,1,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1062,FUL,U,NA,8.77,6.73,4.36,27.62,12.83,12.36,16.32,60,12.38,U,NA,NA,1,A,0,0,1,0,0,Wound on base of foot,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1063,FUL,U,NA,9.22,7.62,4.59,28.32,13.73,12.72,16.64,59,13.79,U,NA,NA,1,A,0,0,1,1,0,Missing 1 toe,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1064,FUL,U,NA,9.3,7.16,4.61,28.45,13.65,12.99,16.49,62,13.76,R,NA,NA,1,B,0,0,1,0,1,1 crooked toe,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1065,FUL,U,NA,8.89,7.09,4.54,27.5,12.68,12.68,15.95,59,13.63,U,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,PET3,PET,U,NA,9.04,NA,NA,31.28,NA,NA,18,61,10.88,U,NA,NA,1,A,0,0,1,0,1,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1498,CRA,U,NA,10.86,12.23,6.14,33.12,17.5,16.1,25.09,81,33.21,U,NA,NA,1,A,0,0,1,1,0,POX on one toe ,ALSO RECOVERED: MISSING 1 TOE,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1615,CRA,U,NA,10.57,11.06,6.54,32.45,17.15,15.89,21.77,81,32.22,I,A,1.94,1,A,0,1,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1616,FOR,U,NA,11.51,10.79,5.89,31.55,16.2,14.6,17.79,64,18.1,U,NA,NA,1,A,0,0,1,0,1,Juvenile,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA603,PET,U,NA,9.59,NA,NA,31,NA,NA,17.99,59,11.2,U,NA,NA,1,A,0,0,1,1,0,Little poop,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1066,PAR,M,3,8.19,7.22,4.16,26.97,12.18,13.02,16.88,65,15,U,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1067,FUL,M,5,9.25,7.76,4.55,29.35,13.82,12.92,17.17,64,14.28,U,NA,NA,1,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1068,FUL,M,5,9.4,7.92,4.71,29.23,13.14,12.99,16.31,63,13.34,U,NA,NA,1,B,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1069,PAR,U,NA,8.47,7.12,4.32,27.3,13.26,12.91,18.94,61,12.57,U,NA,NA,1,A,0,0,1,1,0,Missing 1 toe,2 crooked toes,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1070,PAR,U,NA,7.45,6.06,4.22,25.24,12.69,12.55,15.97,59,10.93,R,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1071,FUL,M,5,9.13,7.3,4.69,28.41,12.99,12.95,17.36,63,13.46,U,NA,NA,1,A,0,0,1,1,0,Missing 1 toe,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1617,FOR,M,3,12.77,12.98,7.1,33.56,16.38,16.09,19.27,72,21.02,R,NA,NA,1,A,0,0,1,1,0,1 necrotic toe + infected on base,recovered too: missing 1 toe,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMC197,CRA,U,NA,10.63,11.08,6.35,32.52,17.12,16.87,23.57,78,31.66,I,B,3.87,1,A,0,1,1,0,1,Juvenile,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA587,PET,U,NA,9.1,NA,NA,31.56,NA,NA,18.27,65,11.31,U,NA,NA,1,A,0,0,1,0,0,Juvenile,Fragile beak,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,PET4,PET,U,NA,10.21,NA,NA,32.53,NA,NA,17.76,62,11.24,U,NA,NA,1,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1618,FOR,M,4,13.74,14.46,6.65,34.94,17.37,16.73,20,73,25.16,U,NA,NA,1,A,0,0,1,0,1,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA180,FUL,U,NA,9.59,7.76,4.78,28.75,12.98,12.67,15.9,58,12.75,U,NA,NA,1,A,0,0,1,0,1,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA609,PAR,U,NA,7.76,6.71,4.31,26.46,13.29,12.72,16.78,59,11.26,U,NA,NA,1,B,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1072,FUL,U,NA,9.52,7.48,4.55,28.75,13.3,12.87,16.31,61,14.08,U,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1073,FUL,M,5,9.6,7.6,4.96,28.61,13.2,13.79,16.19,63,14.02,U,NA,NA,0,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1619,CRA,U,NA,11.48,11.64,6.51,33.25,17.04,16.23,23.36,81,31.58,U,NA,NA,1,A,0,1,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1620,PAL,U,NA,11.53,8.33,5.24,34.89,15.26,15.09,19.64,72,22.79,U,NA,NA,1,A,0,0,1,1,0,Missing 2 toes on one foot,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1074,FUL,M,5,9.27,7.27,4.59,28.69,12.99,13.58,16.57,61,13.42,R,NA,NA,1,B,0,0,1,0,0,1 swollen foot,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1075,FUL,U,NA,9.22,7.75,4.67,29.33,13.54,13.42,17.72,59,13.86,U,NA,NA,1,B,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1076,FUL,U,NA,9.38,7.26,4.49,29.03,13.02,12.73,16.96,61,13.8,U,NA,NA,1,A,0,0,1,1,0,Missing 1 toe,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1077,FUL,U,NA,8.94,7.23,4.66,27.93,13.33,12.02,17.06,61,12.55,R,NA,NA,1,A,0,0,1,0,1,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM915,FUL,M,5,9.35,7.38,4.51,28.62,13.06,13.19,16.07,61,13.6,U,NA,NA,1,A,0,0,1,0,1,Missing 1 toe on each foot,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA206,FUL,U,NA,9.52,7.59,4.63,29.09,13.07,13.44,16.46,60,13.35,R,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1078,FUL,U,NA,9.28,7.69,4.64,28.96,13.51,13.3,18.52,61,14.89,U,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1079,FUL,U,NA,10.37,7.86,4.71,29.99,13.82,13.36,16.25,59,14.64,U,NA,NA,1,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1080,FUL,U,NA,8.64,7.17,4.35,27.95,13.15,12.44,15.76,57,12.3,U,NA,NA,1,A,0,0,1,1,0,Little poop,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1081,PAR,U,NA,8.37,6.99,4.26,27.51,13.94,13.42,18.56,65,12.98,U,NA,NA,1,A,0,0,1,0,0,Missing 1 toe on each foot,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1082,FUL,M,2,9.35,6.8,4.43,28.12,13.02,12.65,16.11,59,12.82,R,NA,NA,1,B,0,0,1,0,1,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA188,FUL,U,NA,8.92,7.24,4.62,27.97,12.96,12.9,16.12,57,13.16,U,NA,NA,1,B,0,0,1,1,0,Purple poop,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM1621,FOR,U,NA,12.32,11.88,6.13,32.93,16.43,16.62,17.54,71,22.23,U,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1083,FUL,U,NA,10.1,7.65,4.62,29.53,13.3,13.38,16.76,61,13.67,U,NA,NA,1,A,0,0,1,0,1,Juvenile,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA603,PET,U,NA,9.55,NA,NA,31.37,NA,NA,17.66,60,11.12,U,NA,NA,1,A,0,0,1,0,1,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SM925,PAR,M,3,8.25,6.68,4.42,27.12,13.41,13.45,17.68,64,11.44,U,NA,NA,0,A,0,0,1,1,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,SMA1084,PAR,U,NA,7.81,6.93,4.02,26.75,13.44,13.36,17.05,61,11.62,U,NA,NA,1,A,0,0,1,0,0,,,,
9,29,2022,272,29-Sep-22,Occidente,Agricola,2,7,Kelvin Gaona,-0.7124518,-90.3583274,120,6:15,10:00,0:00,4,21.5,0.5,Overcast,IG,MYI2,MYI,U,NA,11.09,NA,NA,37.4,NA,NA,18.61,68,13.26,U,NA,NA,1,A,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SM1622,FOR,F,NA,12.09,12.27,6.85,32.66,16.11,15.59,18.68,74,21.24,U,NA,NA,1,B,0,0,1,0,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMC010,GAMO,U,NA,15.88,NA,NA,49.26,NA,NA,31.04,99,42.63,U,NA,NA,1,A,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1085,FUL,M,3,9.26,7.79,4.52,28.4,13,12.53,16.39,62,14.3,U,NA,NA,1,A,0,0,1,1,0,Missing 1 toe,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1086,PAR,M,4,8.4,7.05,4.22,27.69,13.55,12.74,19.82,62,18.83,R,NA,NA,0,A,0,0,1,0,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1087,FUL,M,5,9.43,8.19,4.8,28.64,13.82,13.12,16.28,65,14.74,U,NA,NA,1,A,0,1,1,1,0,POX infected on base of feets,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1088,FUL,U,NA,8.83,6.66,4.6,27.5,13.49,12.71,14.05,58,12.52,I,B,2.22,1,A,0,1,1,1,0,Purple poop,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,DL,SM1623,FOR,U,NA,11.35,11.45,8.61,32.62,16.1,11.83,20.6,70,21.23,U,NA,NA,1,A,0,0,1,1,0,Purple poop,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,DL,SMA1089,PAR,U,NA,7.73,7.15,6.25,26.34,14.44,13.89,17.96,61,12.63,U,NA,NA,1,B,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,DL,SMA1090,FUL,M,5,8.75,6.98,5.69,28.13,13.57,12.79,18.05,63,13.6,U,NA,NA,1,B,0,0,1,1,0,Missing 1 whole foot ,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,DL,SMA1091,FUL,M,5,8.26,7.32,5.37,27.98,13.36,13.3,18.27,63,14.16,R,NA,NA,1,A,0,0,1,1,0,Missing 2 toes on same foot,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,DL,SMA1092,PAR,M,2,7.52,7.8,5.48,26.04,14.23,13.07,17.62,64,12.29,R,NA,NA,1,B,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,DL,SMA1093,FUL,U,NA,8.55,7.13,5.69,26.27,13.73,12.26,17.77,59,13.71,U,NA,NA,1,B,0,0,1,1,1,Missing 1 toe on each foot,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,DL,SM322,OLI,M,NA,7.4,4.09,3.78,26.6,11.91,11.75,17.78,50,8.34,R,NA,NA,1,B,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1094,PAR,U,NA,7.89,6.94,4.35,27.21,12.92,13.18,16.57,59,12.19,U,NA,NA,1,A,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1095,FUL,U,NA,9.3,7.67,4.95,28.75,13.4,13.34,16.34,60,13.79,U,NA,NA,1,A,0,0,1,1,0,Missing 2 toes of one foot and 1 toe of other foot,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1096,FUL,M,5,4.89,7.9,4.88,29.22,13.9,12.95,17.45,65,13.54,R,NA,NA,1,A,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1097,FUL,U,NA,9.68,7.41,5,29.13,12.87,12.85,15.58,61,12.86,U,NA,NA,1,A,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SM1624,PAL,U,NA,12.22,8.43,5.62,34.75,15.81,15.1,20.05,72,21.02,U,NA,NA,1,A,0,0,1,1,0,Missing 1 toe,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1098,PAR,U,NA,8.02,6.99,4.63,26.53,12.82,12.53,16.22,61,12.12,R,NA,NA,1,B,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1099,FUL,U,NA,8.99,7.55,4.51,28.21,13.46,12.8,16.36,61,12.74,U,NA,NA,1,A,0,0,1,1,0,Missing 1 toe of each foot,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1100,FUL,M,5,9.2,7.53,4.6,27.27,13.48,12.8,16.03,64,15.06,R,NA,NA,1,A,0,0,1,1,0,Missing 1 toe of each foot ,purple poop,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SM1625,FOR,U,NA,13.68,12.76,6.72,34.24,16.29,16.15,18.62,70,24.13,R,NA,NA,1,A,0,0,1,1,0,Missing 1 toe,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1101,FUL,M,5,9.13,7.7,4.57,28.68,13.57,12.82,14.73,64,13.68,R,NA,NA,1,A,0,0,1,1,0,Missing 2 toes one foot,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1102,FUL,U,NA,9.42,7.53,4.41,28.85,13.2,13,17.19,61,13.68,R,NA,NA,1,A,0,0,1,1,0,Missing 2 toes on each foot,crooked beak,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1103,OLI,M,NA,7.14,3.69,3.39,27.66,10.73,11.31,16.25,52,8.21,R,NA,NA,1,B,0,0,1,1,0,,,,
10,2,2022,275,2-Oct-22,Camote,bosque,3,7,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,10:10,0:00,4,20,0.8,Overcast + garua,IG,SMA1104,PAR,U,NA,7.32,6.55,4.39,26.67,12.91,12.84,17.48,61,11.71,U,NA,NA,1,B,0,0,1,1,0,,,,
